sensor_id,timestamp,temperature_C,humidity_%,sea_temperature_C,sea_temp_band
M6,2010-03-19T23:00:00Z,8.8,64.0,10.9,cold
M4-Archive,2006-03-29T10:00:00Z,7.8,68.0,8.5,cold
M1,2007-06-15T03:00:00Z,14.2,91.0,15.2,warm
M1,2003-06-12T06:00:00Z,12.3,81.0,12.7,mild
M4,2011-06-28T12:00:00Z,12.23,78.5,12.58,mild
M4-Archive,2007-02-10T07:00:00Z,5.8,86.0,9.1,cold
M3,2011-02-16T21:00:00Z,8.6,80.0,10.6,cold
M4,2010-11-25T16:00:00Z,7.8,78.0,11.2,mild
M2,2003-06-13T19:00:00Z,12.5,87.0,12.4,mild
M6,2006-11-10T16:00:00Z,11.0,59.0,13.0,mild
M6,2007-02-06T23:00:00Z,8.8,82.0,11.0,cold
M4-Archive,2003-09-25T13:00:00Z,14.0,89.0,15.0,warm
M5,2015-02-19T10:00:00Z,9.08,86.3,8.48,cold
M3,2004-08-25T06:00:00Z,15.5,81.0,16.6,warm
M2,2001-08-10T17:00:00Z,14.4,91.3,13.8,mild
M1,2006-03-24T23:00:00Z,8.6,92.0,9.6,cold
M5,2007-10-08T20:00:00Z,15.3,98.0,14.5,warm
M2,2007-10-31T04:00:00Z,14.0,84.0,13.8,mild
M1,2002-05-09T17:00:00Z,11.2,94.0,11.5,mild
M3,2002-08-30T10:00:00Z,16.6,89.0,16.1,warm
M3,2010-07-10T02:00:00Z,15.1,98.0,15.9,warm
M2,2005-06-20T07:00:00Z,13.8,82.0,14.2,warm
M1,2004-07-23T18:00:00Z,14.0,76.0,15.3,warm
M2,2017-01-25T17:00:00Z,9.63,73.0,9.81,cold
M4,2009-10-08T03:00:00Z,11.2,66.0,13.2,mild
M3,2003-06-11T14:00:00Z,13.3,78.0,13.3,mild
M3,2009-02-24T03:00:00Z,9.3,87.0,10.5,cold
M1,2007-07-05T11:00:00Z,14.9,97.0,14.3,warm
M5,2017-04-28T23:00:00Z,10.07,75.8,10.8,cold
M2,2007-05-06T23:00:00Z,11.4,85.0,10.2,cold
M5,2012-05-20T02:00:00Z,9.97,90.2,10.22,cold
M5,2009-07-24T12:00:00Z,15.3,81.0,15.6,warm
M5,2005-02-14T04:00:00Z,5.8,73.0,9.6,cold
M5,2007-06-20T19:00:00Z,14.8,93.0,14.6,warm
M6,2010-01-31T19:00:00Z,8.7,63.0,11.0,cold
M4,2008-02-11T03:00:00Z,8.5,84.0,10.4,cold
M3,2002-07-30T23:00:00Z,14.2,78.0,15.3,warm
M2,2015-11-19T16:00:00Z,10.01,73.8,12.78,mild
M3,2012-10-01T12:00:00Z,12.77,81.2,13.06,mild
M5,2007-01-17T13:00:00Z,9.0,70.0,10.2,cold
M2,2017-02-22T10:00:00Z,9.49,83.2,9.23,cold
M2,2004-10-10T07:00:00Z,12.0,73.0,14.2,warm
M5,2015-03-16T04:00:00Z,7.17,79.3,8.34,cold
M4,2010-09-22T04:00:00Z,14.5,96.0,14.0,warm
M4,2008-08-07T22:00:00Z,14.1,74.0,15.2,warm
M6,2016-06-14T20:00:00Z,12.6,79.0,13.9,warm
M6,2008-02-16T03:00:00Z,9.5,71.0,11.4,mild
M5,2008-09-04T17:00:00Z,14.7,81.0,14.7,warm
M4-Archive,2006-10-08T23:00:00Z,12.3,92.0,14.7,warm
M5,2017-07-15T02:00:00Z,16.02,93.0,15.76,warm
M5,2013-11-18T19:00:00Z,9.25,69.1,12.78,mild
M2,2010-12-15T04:00:00Z,7.82,69.1,10.94,cold
M5,2007-05-01T22:00:00Z,12.9,85.0,12.5,mild
M6,2013-01-30T22:00:00Z,7.5,81.0,10.7,cold
M5,2006-04-06T21:00:00Z,9.2,83.0,8.7,cold
M3,2006-05-25T23:00:00Z,12.4,98.0,11.4,mild
M3,2005-08-27T22:00:00Z,15.8,91.0,16.9,warm
M3,2011-11-09T11:00:00Z,13.6,77.0,13.1,mild
M2,2010-01-30T18:00:00Z,5.0,66.0,8.5,cold
M6,2011-08-12T22:00:00Z,13.6,94.0,13.9,warm
M4,2008-03-08T00:00:00Z,10.0,91.0,10.4,cold
M6,2012-07-21T01:00:00Z,15.2,88.0,15.2,warm
M4-Archive,2003-08-03T05:00:00Z,13.5,94.0,15.0,warm
M2,2006-03-25T04:00:00Z,9.2,89.0,8.2,cold
M2,2006-08-30T14:00:00Z,14.3,85.0,14.1,warm
M2,2011-10-22T03:00:00Z,13.01,81.2,13.65,mild
M3,2009-06-05T12:00:00Z,13.9,88.0,14.7,warm
M2,2013-05-13T22:00:00Z,8.09,73.4,8.58,cold
M3,2006-02-24T14:00:00Z,9.2,74.0,10.4,cold
M2,2009-11-06T13:00:00Z,12.43,79.9,13.77,mild
M2,2015-08-02T18:00:00Z,14.0,90.6,12.85,mild
M3,2011-01-29T21:00:00Z,5.0,61.0,10.3,cold
M4,2009-03-20T09:00:00Z,9.1,78.0,10.2,cold
M3,2007-01-22T03:00:00Z,8.5,66.0,11.1,cold
M4,2011-07-03T10:00:00Z,13.08,89.5,13.09,mild
M2,2016-02-09T11:00:00Z,5.15,81.6,9.6,cold
M2,2013-03-04T09:00:00Z,6.01,75.8,7.62,cold
M3,2008-09-03T12:00:00Z,14.6,87.0,15.6,warm
M6,2017-07-03T18:00:00Z,13.2,96.0,14.0,warm
M5,2013-12-03T05:00:00Z,10.48,65.6,12.17,mild
M1,2005-11-10T13:00:00Z,12.7,91.0,12.5,mild
M5,2015-03-28T16:00:00Z,9.8,86.3,8.75,cold
M5,2013-02-05T04:00:00Z,4.81,77.7,9.26,cold
M1,2003-07-09T19:00:00Z,15.3,96.0,15.3,warm
M6,2008-04-03T13:00:00Z,11.6,86.0,11.1,cold
M4-Archive,2007-02-25T09:00:00Z,8.9,87.0,9.0,cold
M2,2006-12-21T09:00:00Z,9.5,72.0,11.7,mild
M2,2013-01-10T11:00:00Z,7.37,80.1,9.98,cold
M1,2001-05-07T23:00:00Z,10.7,84.5,11.2,mild
M2,2011-08-14T16:00:00Z,15.54,75.6,15.5,warm
M6,2011-05-19T08:00:00Z,10.0,78.0,11.5,mild
M4,2010-09-11T20:00:00Z,14.4,82.0,14.4,warm
M5,2013-01-29T12:00:00Z,11.82,94.9,9.57,cold
M4,2009-03-21T15:00:00Z,10.0,75.0,10.3,cold
M6,2008-03-04T23:00:00Z,10.1,69.0,11.3,mild
M3,2006-06-15T23:00:00Z,13.6,82.0,14.5,warm
M5,2015-01-06T20:00:00Z,9.97,78.5,10.53,cold
M1,2001-10-14T09:00:00Z,13.6,93.0,14.1,warm
M5,2010-01-28T18:00:00Z,8.3,78.0,9.2,cold
M3,2005-06-22T23:00:00Z,15.8,93.0,14.7,warm
M3,2006-11-06T14:00:00Z,13.7,81.0,13.8,mild
M5,2014-12-23T21:00:00Z,11.65,97.3,11.35,mild
M2,2001-11-20T08:00:00Z,11.7,88.0,12.6,mild
M6,2007-07-14T02:00:00Z,14.9,79.0,15.9,warm
M3,2014-04-22T04:00:00Z,11.24,90.2,11.14,mild
M2,2011-09-27T00:00:00Z,14.28,88.1,13.83,warm
M5,2013-08-24T03:00:00Z,14.82,72.3,15.96,warm
M2,2003-05-25T12:00:00Z,11.3,89.0,10.5,cold
M3,2011-05-15T23:00:00Z,12.4,96.0,12.3,mild
M3,2015-01-21T13:00:00Z,8.64,67.6,11.18,mild
M2,2011-09-05T17:00:00Z,13.9,85.9,14.74,warm
M3,2011-06-29T01:00:00Z,12.7,77.0,13.5,mild
M6,2009-09-09T07:00:00Z,14.0,81.0,14.5,warm
M1,2007-04-18T10:00:00Z,11.0,76.0,11.4,mild
M3,2003-12-10T11:00:00Z,12.2,80.0,11.6,mild
M5,2015-05-07T10:00:00Z,9.97,82.8,10.29,cold
M3,2005-10-10T16:00:00Z,12.2,86.0,14.0,warm
M4,2009-03-21T10:00:00Z,9.7,69.0,10.3,cold
M5,2010-08-27T19:00:00Z,16.1,86.0,16.4,warm
M5,2012-01-06T05:00:00Z,9.3,84.0,10.1,cold
M3,2007-03-10T17:00:00Z,11.2,82.0,10.8,cold
M6,2008-10-24T10:00:00Z,11.2,76.0,13.3,mild
M4,2009-06-16T18:00:00Z,13.0,92.0,13.2,mild
M2,2001-07-23T15:00:00Z,14.0,90.7,12.7,mild
M2,2001-12-19T23:00:00Z,7.1,84.0,11.2,mild
M5,2015-06-14T08:00:00Z,11.13,77.3,12.58,mild
M2,2006-10-08T11:00:00Z,14.8,86.0,14.9,warm
M6,2013-02-12T18:00:00Z,11.4,95.0,10.3,cold
M2,2011-09-05T20:00:00Z,14.72,86.8,14.71,warm
M3,2004-01-08T13:00:00Z,10.6,76.0,11.1,cold
M2,2006-07-27T17:00:00Z,15.3,98.0,16.5,warm
M2,2007-04-29T13:00:00Z,10.0,87.0,9.7,cold
M5,2013-10-16T22:00:00Z,15.37,86.7,14.42,warm
M4,2010-09-08T20:00:00Z,15.0,90.0,14.4,warm
M3,2010-10-12T18:00:00Z,14.1,88.0,15.2,warm
M4,2017-03-12T17:00:00Z,9.36,69.5,10.36,cold
M4-Archive,2006-08-31T11:00:00Z,16.0,96.0,15.4,warm
M5,2006-09-25T20:00:00Z,16.0,89.0,15.7,warm
M6,2017-11-23T09:00:00Z,9.7,59.0,13.0,mild
M2,2002-01-22T22:00:00Z,9.8,87.0,9.4,cold
M1,2001-05-22T04:00:00Z,12.3,91.8,12.2,mild
M5,2009-01-10T21:00:00Z,9.8,78.0,9.3,cold
M2,2012-01-23T02:00:00Z,7.82,76.5,9.43,cold
M2,2004-11-29T20:00:00Z,8.7,69.0,12.5,mild
M3,2004-08-17T22:00:00Z,16.8,80.0,16.9,warm
M6,2011-01-13T19:00:00Z,11.4,84.0,11.6,mild
M4-Archive,2003-11-13T09:00:00Z,10.4,86.0,12.3,mild
M3,2009-05-15T05:00:00Z,9.9,70.0,10.9,cold
M1,2004-10-02T21:00:00Z,12.4,81.0,13.8,mild
M2,2007-02-12T04:00:00Z,9.0,93.0,9.3,cold
M5,2012-08-06T01:00:00Z,14.69,83.4,16.26,warm
M6,2014-08-13T15:00:00Z,14.7,77.0,15.9,warm
M3,2005-03-05T03:00:00Z,10.1,76.0,10.3,cold
M2,2012-08-25T08:00:00Z,14.82,91.4,15.07,warm
M3,2004-12-03T21:00:00Z,10.7,87.0,11.3,mild
M5,2012-03-28T14:00:00Z,10.69,85.9,10.72,cold
M3,2011-08-11T11:00:00Z,15.4,96.0,15.2,warm
M3,2009-11-13T19:00:00Z,9.9,91.0,12.6,mild
M5,2009-07-24T17:00:00Z,16.0,87.0,15.2,warm
M1,2002-06-28T17:00:00Z,12.3,75.0,12.8,mild
M3,2011-07-16T18:00:00Z,14.2,84.0,14.4,warm
M3,2014-12-18T05:00:00Z,12.16,95.7,11.35,mild
M5,2005-03-23T00:00:00Z,10.1,93.0,9.2,cold
M4,2009-12-13T13:00:00Z,8.0,70.0,10.9,cold
M1,2005-05-13T03:00:00Z,11.1,73.0,11.8,mild
M3,2008-06-29T15:00:00Z,14.7,78.0,14.8,warm
M3,2006-12-18T09:00:00Z,10.0,83.0,11.5,mild
M4,2010-02-07T06:00:00Z,6.5,91.0,10.1,cold
M4,2010-07-14T12:00:00Z,14.5,92.0,14.4,warm
M4,2013-01-07T01:00:00Z,10.35,99.6,10.53,cold
M3,2003-06-06T15:00:00Z,13.6,86.0,13.6,mild
M5,2012-05-25T14:00:00Z,13.22,89.8,12.39,mild
M4,2010-06-15T03:00:00Z,13.2,83.0,13.8,mild
M5,2015-06-24T14:00:00Z,14.72,93.4,14.77,warm
M4,2008-10-28T00:00:00Z,8.4,82.0,11.9,mild
M5,2013-02-18T13:00:00Z,8.33,78.5,8.68,cold
M3,2016-08-28T02:00:00Z,16.06,88.7,16.03,warm
M2,2017-01-11T12:00:00Z,8.23,65.6,10.22,cold
M1,2006-10-29T06:00:00Z,13.4,89.0,13.9,warm
M1,2005-03-23T02:00:00Z,8.4,87.0,10.4,cold
M4,2017-05-05T00:00:00Z,11.58,78.5,10.87,cold
M3,2005-03-01T01:00:00Z,8.7,66.0,10.4,cold
M2,2003-09-01T17:00:00Z,14.5,77.0,14.3,warm
M5,2010-09-18T01:00:00Z,13.4,74.0,14.2,warm
M5,2006-01-02T01:00:00Z,9.2,80.0,10.5,cold
M1,2002-09-29T15:00:00Z,16.0,97.0,15.2,warm
M5,2012-12-08T17:00:00Z,9.56,74.6,10.63,cold
M6,2008-12-29T02:00:00Z,9.9,64.0,11.9,mild
M6,2008-10-12T03:00:00Z,14.1,87.0,14.5,warm
M5,2010-02-23T09:00:00Z,5.5,82.0,8.4,cold
M4,2008-10-17T21:00:00Z,11.8,91.0,12.9,mild
M3,2002-09-24T00:00:00Z,15.2,75.0,15.8,warm
M3,2008-07-17T19:00:00Z,15.2,92.0,15.4,warm
M2,2010-02-13T07:00:00Z,5.2,67.0,7.9,cold
M5,2007-12-31T08:00:00Z,11.2,92.0,10.8,cold
M2,2007-06-01T19:00:00Z,12.0,95.0,11.9,mild
M5,2010-10-20T03:00:00Z,9.6,74.0,13.9,warm
M5,2013-09-28T05:00:00Z,15.82,81.6,15.48,warm
M2,2008-01-24T05:00:00Z,8.5,73.0,10.0,cold
M3,2006-05-18T03:00:00Z,12.5,85.0,11.6,mild
M3,2006-06-12T09:00:00Z,13.6,93.0,13.0,mild
M3,2002-08-20T13:00:00Z,15.4,83.0,16.1,warm
M2,2015-09-13T00:00:00Z,13.7,82.8,14.08,warm
M1,2002-05-30T00:00:00Z,11.3,83.0,11.4,mild
M1,2004-10-16T00:00:00Z,11.8,75.0,13.2,mild
M3,2007-12-30T12:00:00Z,11.7,78.0,11.8,mild
M3,2010-07-02T12:00:00Z,15.6,81.0,15.8,warm
M6,2011-07-19T06:00:00Z,12.1,89.0,13.0,mild
M1,2001-12-07T15:00:00Z,13.0,91.0,12.0,mild
M3,2014-10-24T00:00:00Z,13.32,80.9,14.18,warm
M3,2006-11-17T23:00:00Z,9.3,70.0,13.1,mild
M2,2007-09-24T02:00:00Z,12.7,87.0,14.2,warm
M2,2017-06-14T18:00:00Z,13.18,91.0,13.33,mild
M3,2007-04-20T00:00:00Z,12.6,92.0,12.6,mild
M2,2001-09-08T23:00:00Z,13.2,84.2,13.9,warm
M6,2009-08-19T08:00:00Z,14.8,80.0,15.0,warm
M3,2007-05-28T12:00:00Z,10.7,61.0,12.7,mild
M5,2011-12-04T09:00:00Z,10.1,70.0,12.2,mild
M5,2017-03-30T01:00:00Z,10.86,96.1,9.74,cold
M6,2011-01-06T18:00:00Z,8.1,75.0,11.4,mild
M3,2015-04-10T16:00:00Z,11.24,83.6,11.69,mild
M2,2005-10-09T22:00:00Z,14.2,75.0,13.7,mild
M2,2014-11-14T11:00:00Z,12.53,72.7,14.22,warm
M4,2017-07-19T02:00:00Z,16.77,82.8,14.63,warm
M3,2006-01-25T18:00:00Z,7.7,77.0,11.0,cold
M1,2005-04-10T09:00:00Z,10.3,87.0,10.5,cold
M4,2011-03-27T09:00:00Z,8.2,79.0,10.3,cold
M6,2013-12-17T18:00:00Z,11.5,86.0,11.2,mild
M4,2007-05-18T03:00:00Z,9.2,92.0,11.5,mild
M3,2014-06-28T20:00:00Z,16.12,68.4,17.3,warm
M3,2006-02-07T21:00:00Z,10.5,91.0,10.7,cold
M3,2004-05-08T15:00:00Z,11.2,97.0,10.7,cold
M2,2012-03-05T00:00:00Z,6.18,84.0,8.24,cold
M6,2010-10-10T05:00:00Z,14.1,97.0,14.1,warm
M4-Archive,2004-12-11T12:00:00Z,10.7,93.0,11.0,cold
M5,2016-06-07T05:00:00Z,15.23,93.8,15.28,warm
M2,2017-07-15T04:00:00Z,14.31,93.8,13.47,mild
M4,2009-02-19T17:00:00Z,8.6,61.0,9.7,cold
M1,2002-09-10T15:00:00Z,15.8,95.0,14.7,warm
M5,2014-06-22T12:00:00Z,14.96,84.4,15.79,warm
M2,2009-12-21T23:00:00Z,4.2,89.0,11.3,mild
M2,2001-06-27T20:00:00Z,14.1,90.7,12.0,mild
M4,2017-08-21T22:00:00Z,15.64,99.2,14.56,warm
M5,2006-09-18T03:00:00Z,16.0,91.0,16.3,warm
M5,2008-07-13T22:00:00Z,15.1,96.0,14.7,warm
M3,2012-06-14T02:00:00Z,12.23,77.0,13.4,mild
M5,2010-12-27T08:00:00Z,8.7,93.0,9.5,cold
M4,2011-04-02T21:00:00Z,9.6,74.0,10.4,cold
M2,2013-04-15T07:00:00Z,8.67,87.1,7.14,cold
M1,2001-05-13T07:00:00Z,13.6,83.7,12.0,mild
M6,2016-04-18T09:00:00Z,8.9,78.0,10.3,cold
M2,2007-12-27T20:00:00Z,11.6,90.0,10.6,cold
M4,2008-05-29T03:00:00Z,12.7,82.0,13.7,mild
M5,2015-06-22T15:00:00Z,14.11,69.9,14.18,warm
M4-Archive,2006-08-28T17:00:00Z,14.7,76.0,15.6,warm
M5,2007-08-09T03:00:00Z,16.3,80.0,16.6,warm
M4,2008-11-28T22:00:00Z,6.9,71.0,11.0,cold
M3,2009-10-03T11:00:00Z,13.7,90.0,14.9,warm
M2,2003-07-22T16:00:00Z,14.8,90.0,14.4,warm
M3,2014-12-04T12:00:00Z,9.49,79.7,12.27,mild
M5,2006-03-18T19:00:00Z,6.0,73.0,8.6,cold
M2,2017-06-19T10:00:00Z,15.99,79.7,15.11,warm
M5,2015-05-26T22:00:00Z,13.32,89.8,12.85,mild
M4,2011-09-27T08:00:00Z,14.21,95.3,13.16,mild
M5,2007-11-21T14:00:00Z,9.2,84.0,13.0,mild
M3,2005-11-24T10:00:00Z,11.7,84.0,12.5,mild
M4,2009-01-30T21:00:00Z,9.5,90.0,10.5,cold
M1,2003-04-01T17:00:00Z,9.3,70.0,10.3,cold
M2,2007-05-03T12:00:00Z,10.1,94.0,9.9,cold
Belmullet-AMETS,2011-07-05T02:00:00Z,15.0,92.4,13.07,mild
M5,2009-10-18T23:00:00Z,13.6,84.0,14.4,warm
M5,2007-05-01T19:00:00Z,12.9,87.0,12.6,mild
M4,2009-10-18T05:00:00Z,11.7,92.0,13.3,mild
M1,2001-11-15T04:00:00Z,11.7,84.0,12.9,mild
M2,2004-04-24T08:00:00Z,8.5,84.0,8.8,cold
M4,2007-08-11T14:00:00Z,14.8,84.0,15.1,warm
M3,2005-05-12T14:00:00Z,11.5,71.0,11.8,mild
M2,2012-08-14T05:00:00Z,14.93,96.1,14.39,warm
M3,2004-03-25T05:00:00Z,9.6,96.0,10.9,cold
M1,2001-04-10T10:00:00Z,9.8,79.4,9.5,cold
M3,2015-05-02T07:00:00Z,11.48,97.3,12.89,mild
M6,2013-10-27T07:00:00Z,13.4,80.0,14.2,warm
M4,2007-07-13T13:00:00Z,14.2,89.0,14.4,warm
M3,2010-02-21T19:00:00Z,6.7,63.0,10.3,cold
M4,2017-06-21T16:00:00Z,13.05,98.0,13.16,mild
M5,2006-08-03T01:00:00Z,15.0,82.0,14.7,warm
M4,2007-12-06T14:00:00Z,12.2,79.0,11.6,mild
M5,2005-06-29T12:00:00Z,15.6,94.0,15.0,warm
M6,2017-04-22T05:00:00Z,11.3,79.0,12.5,mild
M3,2004-04-17T17:00:00Z,10.6,82.0,11.0,cold
M2,2007-08-21T13:00:00Z,14.9,89.0,14.8,warm
M6,2011-02-17T12:00:00Z,10.4,79.0,10.9,cold
M6,2013-01-01T09:00:00Z,9.4,69.0,10.8,cold
M5,2005-09-04T04:00:00Z,16.9,90.0,15.3,warm
M6,2017-03-10T21:00:00Z,11.0,82.0,11.0,cold
M5,2012-03-22T11:00:00Z,10.04,78.6,9.7,cold
M6,2007-05-23T08:00:00Z,12.4,95.0,12.0,mild
M2,2012-10-21T06:00:00Z,13.18,85.2,14.01,warm
M5,2011-09-28T15:00:00Z,16.2,92.0,14.6,warm
M1,2001-06-15T06:00:00Z,12.9,95.5,13.3,mild
M5,2016-10-18T03:00:00Z,12.6,70.3,14.46,warm
M4,2017-06-03T04:00:00Z,11.13,86.7,12.72,mild
M6,2009-04-17T00:00:00Z,11.3,93.0,11.5,mild
M4,2010-04-29T11:00:00Z,10.3,86.0,10.6,cold
M4,2007-12-13T18:00:00Z,10.9,94.0,11.3,mild
M3,2004-09-09T01:00:00Z,16.9,92.0,16.7,warm
M5,2009-03-30T15:00:00Z,9.3,93.0,9.2,cold
M3,2015-03-09T04:00:00Z,10.55,94.1,11.52,mild
M3,2003-11-15T20:00:00Z,11.2,75.0,12.7,mild
M5,2009-05-06T19:00:00Z,11.1,90.0,10.6,cold
M4-Archive,2003-05-21T14:00:00Z,10.8,97.0,10.8,cold
M5,2013-10-05T17:00:00Z,15.99,86.3,15.62,warm
M5,2009-06-08T17:00:00Z,12.5,88.0,12.7,mild
M3,2007-08-20T06:00:00Z,14.9,94.0,13.9,warm
M4,2010-01-03T07:00:00Z,5.4,67.0,10.1,cold
M1,2002-01-19T20:00:00Z,11.5,88.0,10.6,cold
M3,2008-01-02T07:00:00Z,9.8,94.0,12.0,mild
M4,2010-03-14T14:00:00Z,9.7,99.0,9.4,cold
M5,2007-12-25T22:00:00Z,10.1,71.0,11.1,cold
M6,2013-09-04T07:00:00Z,13.7,82.0,15.6,warm
M4,2010-09-01T04:00:00Z,14.9,84.0,14.3,warm
M4-Archive,2003-08-27T20:00:00Z,15.5,83.0,16.3,warm
M5,2017-04-21T07:00:00Z,11.27,87.9,11.21,mild
M2,2005-05-11T15:00:00Z,9.3,68.0,9.5,cold
M4,2010-05-20T08:00:00Z,11.2,99.0,10.9,cold
M2,2011-09-04T19:00:00Z,14.82,69.6,14.65,warm
M5,2008-06-07T14:00:00Z,13.9,75.0,14.1,warm
M6,2007-07-30T22:00:00Z,15.6,90.0,16.4,warm
M6,2016-10-14T21:00:00Z,12.3,86.0,14.2,warm
M1,2001-08-20T04:00:00Z,15.5,75.5,16.1,warm
M2,2017-02-16T13:00:00Z,9.12,89.1,9.26,cold
M5,2010-10-20T14:00:00Z,9.0,53.0,13.8,mild
M3,2006-07-02T18:00:00Z,15.4,93.0,16.0,warm
M6,2012-08-07T11:00:00Z,14.6,99.0,14.9,warm
M3,2012-06-26T14:00:00Z,14.41,98.8,14.29,warm
M2,2004-02-29T01:00:00Z,5.5,56.0,8.5,cold
M3,2003-05-29T09:00:00Z,11.6,96.0,12.3,mild
M4-Archive,2006-08-28T12:00:00Z,14.7,81.0,15.6,warm
M4-Archive,2005-01-07T13:00:00Z,9.7,88.0,9.5,cold
M1,2001-12-09T08:00:00Z,11.3,82.0,11.9,mild
M1,2004-11-03T08:00:00Z,11.9,84.0,12.3,mild
M4-Archive,2004-12-31T07:00:00Z,9.2,87.0,9.7,cold
M2,2008-04-27T10:00:00Z,9.4,91.0,8.5,cold
M2,2015-08-20T12:00:00Z,14.45,94.1,13.23,mild
M5,2012-08-28T20:00:00Z,16.33,82.5,16.0,warm
M2,2007-05-14T06:00:00Z,9.7,78.0,10.0,cold
M1,2005-02-21T15:00:00Z,9.4,86.0,9.9,cold
M2,2016-01-13T04:00:00Z,6.14,77.0,10.87,cold
M5,2014-07-04T16:00:00Z,16.91,85.9,17.19,warm
M2,2001-09-29T12:00:00Z,15.1,91.0,13.9,warm
M6,2009-10-12T07:00:00Z,14.8,99.0,14.5,warm
M1,2006-08-14T06:00:00Z,14.8,80.0,16.1,warm
M5,2009-06-07T21:00:00Z,12.0,85.0,12.6,mild
M3,2003-03-13T00:00:00Z,8.9,79.0,10.9,cold
M5,2004-12-11T22:00:00Z,11.6,75.0,11.8,mild
M6,2007-04-17T19:00:00Z,11.6,62.0,12.6,mild
M3,2003-05-20T18:00:00Z,11.2,88.0,11.8,mild
M5,2009-10-22T11:00:00Z,13.7,84.0,14.2,warm
M3,2012-07-23T12:00:00Z,16.12,98.0,15.24,warm
M5,2010-08-08T05:00:00Z,14.7,81.0,16.0,warm
M1,2006-01-10T12:00:00Z,12.2,90.0,10.7,cold
M5,2009-08-31T16:00:00Z,14.9,95.0,15.6,warm
M6,2007-02-15T20:00:00Z,9.1,74.0,10.7,cold
M2,2015-09-25T13:00:00Z,13.39,70.7,14.22,warm
M4-Archive,2003-12-23T06:00:00Z,11.0,92.0,10.4,cold
M1,2007-05-23T04:00:00Z,12.1,97.0,11.8,mild
M3,2004-09-08T17:00:00Z,16.7,91.0,16.6,warm
M2,2001-11-06T11:00:00Z,11.7,89.0,13.1,mild
M1,2005-08-17T02:00:00Z,16.8,91.0,16.9,warm
M2,2017-08-10T21:00:00Z,14.55,91.0,14.39,warm
M3,2015-05-05T21:00:00Z,10.48,76.6,12.95,mild
M2,2001-05-06T04:00:00Z,9.1,94.1,8.5,cold
M3,2007-07-09T08:00:00Z,14.4,84.0,14.6,warm
M6,2013-01-26T18:00:00Z,9.7,65.0,10.7,cold
M5,2016-05-19T04:00:00Z,11.65,78.9,11.96,mild
M6,2008-02-18T07:00:00Z,9.3,74.0,11.5,mild
M2,2003-06-23T17:00:00Z,14.4,84.0,12.3,mild
M2,2017-05-03T16:00:00Z,10.59,78.9,9.81,cold
M2,2010-10-28T01:00:00Z,12.64,71.1,13.4,mild
M1,2002-12-21T03:00:00Z,11.0,97.0,11.0,cold
M6,2013-01-09T13:00:00Z,10.9,85.0,10.7,cold
M2,2012-03-28T13:00:00Z,9.9,86.7,9.19,cold
M3,2007-09-21T01:00:00Z,16.7,95.0,16.0,warm
M4,2008-12-01T22:00:00Z,8.0,77.0,10.8,cold
M2,2012-04-29T17:00:00Z,6.93,87.1,9.13,cold
M2,2002-04-05T21:00:00Z,9.9,79.0,8.6,cold
M4-Archive,2003-08-27T14:00:00Z,15.9,84.0,16.4,warm
M4,2007-06-21T16:00:00Z,14.6,88.0,14.5,warm
M1,2004-04-02T22:00:00Z,10.0,77.0,10.8,cold
M6,2007-04-11T22:00:00Z,11.6,88.0,11.3,mild
M2,2012-07-16T07:00:00Z,13.22,94.9,13.43,mild
M5,2011-08-13T02:00:00Z,15.4,90.0,15.1,warm
M2,2005-06-01T21:00:00Z,11.6,90.0,10.3,cold
M5,2015-04-29T04:00:00Z,8.16,73.8,9.88,cold
M3,2016-06-23T23:00:00Z,14.48,80.9,15.14,warm
M6,2011-02-11T08:00:00Z,8.7,80.0,11.1,cold
M3,2007-10-26T07:00:00Z,14.8,93.0,14.6,warm
M1,2003-03-25T11:00:00Z,10.2,90.0,10.3,cold
M2,2006-06-02T02:00:00Z,10.6,85.0,10.5,cold
M4,2010-04-10T01:00:00Z,10.5,77.0,10.0,cold
M2,2008-02-14T17:00:00Z,6.6,84.0,9.2,cold
M1,2002-06-10T00:00:00Z,11.3,89.0,11.6,mild
M2,2006-10-02T02:00:00Z,13.9,92.0,14.6,warm
M3,2004-12-29T10:00:00Z,11.3,96.0,10.8,cold
M5,2015-05-09T02:00:00Z,9.39,83.2,10.19,cold
M2,2007-02-24T01:00:00Z,9.0,96.0,9.0,cold
M3,2003-08-25T02:00:00Z,18.4,96.0,17.6,warm
M6,2011-12-02T10:00:00Z,11.0,94.0,11.5,mild
M5,2005-12-23T03:00:00Z,11.3,80.0,11.0,cold
M2,2003-12-15T01:00:00Z,8.2,80.0,11.6,mild
M4-Archive,2006-07-03T09:00:00Z,13.5,82.0,14.1,warm
M5,2005-04-05T20:00:00Z,10.2,90.0,9.7,cold
M6,2007-08-15T10:00:00Z,14.2,71.0,15.8,warm
M3,2011-02-24T03:00:00Z,11.4,88.0,10.7,cold
M1,2006-02-09T16:00:00Z,8.5,62.0,10.6,cold
M5,2016-05-11T11:00:00Z,10.96,98.8,11.21,mild
M4,2010-08-05T08:00:00Z,14.5,73.0,14.8,warm
M3,2012-08-11T22:00:00Z,15.95,96.5,16.13,warm
M6,2007-10-21T23:00:00Z,14.1,82.0,15.0,warm
M3,2007-02-07T21:00:00Z,9.5,79.0,11.0,cold
